bv_id,tyc2_id,x,y,dist,label,uid,date,n_view,link
BV1ehbYzGEo1,TYC 5954-737-1,-0.20896512,0.93294036,1.0,63,333402647.0,2025-08-15,238272.0,//player.bilibili.com/player.html?isOutside=true&aid=115022143490269&bvid=BV1ehbYzGEo1&cid=31674730464&p=1
BV1pWYXzWE7x,TYC 3268-1358-1,0.6479366,0.20274699,-0.99798185,12,620883622.0,2025-08-21,103715.0,//player.bilibili.com/player.html?isOutside=true&aid=115065512660520&bvid=BV1pWYXzWE7x&cid=31843680940&p=1
BV1vB7HzmEL9,TYC 1979-2709-1,-0.84727055,0.29538774,1.0,62,629527622.0,2025-05-30,23644.0,//player.bilibili.com/player.html?isOutside=true&aid=114595213608601&bvid=BV1vB7HzmEL9&cid=30225271454&p=1
BV1i3eGzPEdP,TYC 754-1134-1,-0.16892326,0.95984113,1.0,52,3546804614335126.0,2025-08-20,4304768.0,//player.bilibili.com/player.html?isOutside=true&aid=115061704298471&bvid=BV1i3eGzPEdP&cid=31831231924&p=1
BV1NEeVz7EdE,TYC 6524-1930-1,-0.29114735,0.8758439,1.0,56,364244868.0,2025-08-20,1094.0,//player.bilibili.com/player.html?isOutside=true&aid=115061234340593&bvid=BV1NEeVz7EdE&cid=31834178463&p=1
BV1MxYSzsE4U,TYC 1916-2155-1,-0.39586586,0.8091562,0.8042382,36,3546603843487946.0,2025-08-20,48088.0,//player.bilibili.com/player.html?isOutside=true&aid=115063432154200&bvid=BV1MxYSzsE4U&cid=31835620919&p=1
BV162eGzuEVz,TYC 137-2119-1,-0.11939806,0.99167264,1.0,2,2064907426.0,2025-08-20,355.0,//player.bilibili.com/player.html?isOutside=true&aid=115061586723159&bvid=BV162eGzuEVz&cid=31830444346&p=1
BV172eMzXEwY,TYC 6088-2156-1,-0.9358103,0.15068495,1.0,37,399606378.0,2025-08-20,568.0,//player.bilibili.com/player.html?isOutside=true&aid=115059908940507&bvid=BV172eMzXEwY&cid=31821202871&p=1
BV1SptjzSEwB,TYC 133-2047-1,-0.11906457,0.992996,1.0,84,329292918.0,2025-08-05,4935.0,//player.bilibili.com/player.html?isOutside=true&aid=114973892283682&bvid=BV1SptjzSEwB&cid=31492672564&p=1
BV1cVNvzFEs8,TYC 2583-1846-1,-0.36902207,-0.74433184,-0.8789102,0,390320579.0,2025-06-17,19148.0,//player.bilibili.com/player.html?isOutside=true&aid=114697974124762&bvid=BV1cVNvzFEs8&cid=30544891600&p=1
BV1fneuzbE52,TYC 4785-2406-1,-0.11919707,0.99298227,1.0,67,1928501044.0,2025-08-20,213079.0,//player.bilibili.com/player.html?isOutside=true&aid=115059338514182&bvid=BV1fneuzbE52&cid=31822513362&p=1
BV1eqe3z4Eca,TYC 7664-2482-1,-0.4215312,0.6354742,0.13420784,19,272438.0,2025-08-20,2961.0,//player.bilibili.com/player.html?isOutside=true&aid=115060261388726&bvid=BV1eqe3z4Eca&cid=32106152056&p=1
BV17HTbzjEWT,TYC 1353-1550-1,-0.2591257,0.8999032,1.0,63,413060336.0,2025-06-06,57094.0,//player.bilibili.com/player.html?isOutside=true&aid=114632190594922&bvid=BV17HTbzjEWT&cid=30341530482&p=1
BV1M9ePzaEwW,TYC 5365-52-1,-0.13760489,0.98040414,1.0,30,3546603843487946.0,2025-08-19,1566.0,//player.bilibili.com/player.html?isOutside=true&aid=115055748189528&bvid=BV1M9ePzaEwW&cid=31807177700&p=1
BV1iTYizFEgy,TYC 737-882-1,-0.15162146,0.9732462,1.0,4,3546859354196339.0,2025-08-16,48837.0,//player.bilibili.com/player.html?isOutside=true&aid=115037477800816&bvid=BV1iTYizFEgy&cid=31734238444&p=1
BV1EaePz2EbL,TYC 6630-1759-1,-0.79070103,0.37614143,1.0,33,108141544.0,2025-08-19,1413.0,//player.bilibili.com/player.html?isOutside=true&aid=115056050178684&bvid=BV1EaePz2EbL&cid=31808882289&p=1
BV1azeFzxEJF,TYC 215-2022-1,-0.6384442,0.76825297,1.0,17,3494377378810634.0,2025-08-19,308.0,//player.bilibili.com/player.html?isOutside=true&aid=115054573848041&bvid=BV1azeFzxEJF&cid=31799706015&p=1
BV1gFtKzRE14,TYC 1939-1462-1,-0.47772986,0.72647095,1.0,92,141232009.0,2025-08-11,451.0,//player.bilibili.com/player.html?isOutside=true&aid=114982784077721&bvid=BV1gFtKzRE14&cid=31543004254&p=1
BV1XjY4zwEzh,TYC 158-3394-1,-0.14245898,0.98167515,1.0,47,114419306.0,2025-08-18,751.0,//player.bilibili.com/player.html?isOutside=true&aid=115050060712877&bvid=BV1XjY4zwEzh&cid=31783652338&p=1
BV1BDYbz2Eej,TYC 4810-2632-1,-0.14065093,0.98490214,1.0,2,410805012.0,2025-08-18,1253.0,//player.bilibili.com/player.html?isOutside=true&aid=115052325634445&bvid=BV1BDYbz2Eej&cid=31789354313&p=1
BV1aRYsztE17,TYC 2501-648-1,-0.69479215,0.5008378,1.0,44,422075006.0,2025-08-18,8265.0,//player.bilibili.com/player.html?isOutside=true&aid=115048533986102&bvid=BV1aRYsztE17&cid=31774739063&p=1
BV1GhbhzeELZ,TYC 3879-2960-2,-0.21609098,-0.5630933,-0.9515641,93,295902.0,2025-08-16,1818655.0,//player.bilibili.com/player.html?isOutside=true&aid=115021237456333&bvid=BV1GhbhzeELZ&cid=31669748528&p=1
BV1deYzzMEud,TYC 1331-1127-1,-0.20774835,0.93772554,1.0,14,413060336.0,2025-08-17,31158.0,//player.bilibili.com/player.html?isOutside=true&aid=115039776279091&bvid=BV1deYzzMEud&cid=31745114889&p=1
BV1pXYyzhEMy,TYC 758-2357-1,-0.18628019,0.95564735,1.0,47,293745252.0,2025-08-18,39716.0,//player.bilibili.com/player.html?isOutside=true&aid=115044876555272&bvid=BV1pXYyzhEMy&cid=31763007294&p=1
BV186b9zdEYc,TYC 154-2464-1,-0.14060336,0.9865774,1.0,27,1796288577.0,2025-07-25,1777.0,//player.bilibili.com/player.html?isOutside=true&aid=114914081379950&bvid=BV186b9zdEYc&cid=31278040238&p=1
BV14kYyzMEo4,TYC 1439-2479-1,-0.91891587,0.18628657,1.0,12,482555496.0,2025-08-17,3463.0,//player.bilibili.com/player.html?isOutside=true&aid=115044725561651&bvid=BV14kYyzMEo4&cid=31762284873&p=1
BV1odYJzHE4A,TYC 4938-772-1,-0.9960689,0.038919926,1.0,92,1925495326.0,2025-08-17,2358.0,//player.bilibili.com/player.html?isOutside=true&aid=115045363093488&bvid=BV1odYJzHE4A&cid=35011298904&p=1
BV1UdbtzSEwq,TYC 6548-3549-1,-0.38933402,0.8074875,1.0,56,30990138.0,2025-08-16,5150.0,//player.bilibili.com/player.html?isOutside=true&aid=115035816920623&bvid=BV1UdbtzSEwq&cid=31726111683&p=1
BV19qYzzKEri,TYC 5391-3304-1,-0.19719756,0.94835997,1.0,36,36971209.0,2025-08-17,1000.0,//player.bilibili.com/player.html?isOutside=true&aid=115039809833640&bvid=BV19qYzzKEri&cid=31745311140&p=1
BV1TAY2zCE8E,TYC 232-2194-1,-0.7106906,0.69295883,1.0,91,580423030.0,2025-08-17,306.0,//player.bilibili.com/player.html?isOutside=true&aid=115044171974235&bvid=BV1TAY2zCE8E&cid=31759598821&p=1
BV1kfYqzVE1e,TYC 5950-2337-1,-0.20524973,0.94338036,1.0,76,3493117361654287.0,2025-08-16,81029.0,//player.bilibili.com/player.html?isOutside=true&aid=115038736095278&bvid=BV1kfYqzVE1e&cid=31740726202&p=1
BV1fYYrz2E8i,TYC 864-1210-1,-0.989441,0.05215168,1.0,18,28795472.0,2025-08-17,26916.0,//player.bilibili.com/player.html?isOutside=true&aid=115042829734938&bvid=BV1fYYrz2E8i&cid=31752192257&p=1
BV1ohYqzaELD,TYC 4798-1735-1,-0.14674294,0.9890865,1.0,10,1934729794.0,2025-08-16,871.0,//player.bilibili.com/player.html?isOutside=true&aid=115038970974288&bvid=BV1ohYqzaELD&cid=31741446775&p=1
BV1XvYqzfEwy,TYC 5516-1578-1,-0.9704962,0.09049106,1.0,9,1806620142.0,2025-08-16,15695.0,//player.bilibili.com/player.html?isOutside=true&aid=115038987750792&bvid=BV1XvYqzfEwy&cid=31741970993&p=1
BV1ZiYrz1EgZ,TYC 754-2356-1,-0.19196808,0.95586145,1.0,74,1771185279.0,2025-08-17,1554.0,//player.bilibili.com/player.html?isOutside=true&aid=115042729269431&bvid=BV1ZiYrz1EgZ&cid=31752784449&p=1
BV1ppYrzsEMQ,TYC 273-924-1,-0.9998626,0.040590286,1.0,61,626643626.0,2025-08-17,2496.0,//player.bilibili.com/player.html?isOutside=true&aid=115042678803681&bvid=BV1ppYrzsEMQ&cid=31752323900&p=1
BV1XEBMYjETQ,TYC 3500-2419-1,-0.21175754,-0.66206443,-0.97981834,71,295902.0,2024-12-14,171034.0,//player.bilibili.com/player.html?isOutside=true&aid=113645304418063&bvid=BV1XEBMYjETQ&cid=27322615728&p=1
BV1EKbsz4Etq,TYC 5967-2618-1,-0.23245478,0.9275454,1.0,26,1396301644.0,2025-08-16,834.0,//player.bilibili.com/player.html?isOutside=true&aid=115033837145313&bvid=BV1EKbsz4Etq&cid=31722835275&p=1
BV1fPYizwEDN,TYC 1344-969-1,-0.25039077,0.9279072,0.8143289,54,543709767.0,2025-08-16,2402.0,//player.bilibili.com/player.html?isOutside=true&aid=115037578531400&bvid=BV1fPYizwEDN&cid=31734762114&p=1
BV1t7YezyECM,TYC 5976-3669-1,-0.28818452,0.8890183,1.0,76,399982045.0,2025-08-16,2338.0,//player.bilibili.com/player.html?isOutside=true&aid=115036857044251&bvid=BV1t7YezyECM&cid=31731222133&p=1
BV1rjbYzQEnp,TYC 864-1209-1,-0.98874557,0.06349671,1.0,68,397369002.0,2025-08-13,204.0,//player.bilibili.com/player.html?isOutside=true&aid=115022026051541&bvid=BV1rjbYzQEnp&cid=31673353681&p=1
BV1tJYezVEzW,TYC 1909-2506-1,-0.328705,0.8605242,1.0,22,3494375363447212.0,2025-08-16,483.0,//player.bilibili.com/player.html?isOutside=true&aid=115036840265356&bvid=BV1tJYezVEzW&cid=31731093342&p=1
BV1t7YezyErR,TYC 1967-1429-1,-0.7529015,0.43586957,1.0,44,3546701795166639.0,2025-08-16,9207.0,//player.bilibili.com/player.html?isOutside=true&aid=115036857044386&bvid=BV1t7YezyErR&cid=31731354394&p=1
BV1Xk8RzTEZg,TYC 6543-3376-1,-0.37651354,0.8217944,1.0,27,114419306.0,2025-08-01,829.0,//player.bilibili.com/player.html?isOutside=true&aid=114935472325941&bvid=BV1Xk8RzTEZg&cid=31402888117&p=1
BV1ndbJzmEME,TYC 6088-2155-1,-0.94270504,0.14541483,1.0,43,3546756904126916.0,2025-08-15,7394.0,//player.bilibili.com/player.html?isOutside=true&aid=115030397814009&bvid=BV1ndbJzmEME&cid=31703828689&p=1
BV12MbWzKEo7,TYC 1966-51-1,-0.7181692,0.48581684,1.0,56,3546923352983819.0,2025-08-15,36.0,//player.bilibili.com/player.html?isOutside=true&aid=115032528522864&bvid=BV12MbWzKEo7&cid=31716344723&p=1
BV1PPbBzKELz,TYC 1209-1835-1,0.83052206,0.44867587,-0.8627649,12,12836485.0,2025-08-15,243112.0,//player.bilibili.com/player.html?isOutside=true&aid=115025532425655&bvid=BV1PPbBzKELz&cid=31684232054&p=1
BV1qWbJzzE4c,TYC 7123-965-1,-0.38538092,0.7421938,0.3057518,34,3493120685640569.0,2025-08-15,220.0,//player.bilibili.com/player.html?isOutside=true&aid=115030750139630&bvid=BV1qWbJzzE4c&cid=31705793040&p=1
BV1MWtUzuEkJ,TYC 5860-2588-1,0.7752993,0.5736785,-0.76992935,48,12901600.0,2025-08-11,367.0,//player.bilibili.com/player.html?isOutside=true&aid=115011456336046&bvid=BV1MWtUzuEkJ&cid=31647729824&p=1
BV1yLtSzYE3s,TYC 4931-416-1,-1.0,0.047868133,0.9878911,28,1071135356.0,2025-08-11,1162.0,//player.bilibili.com/player.html?isOutside=true&aid=115010953024649&bvid=BV1yLtSzYE3s&cid=31631280141&p=1
BV1cYbEzyEm6,TYC 4806-3516-1,-0.15887809,0.983261,1.0,84,3546803739822880.0,2025-08-15,12651.0,//player.bilibili.com/player.html?isOutside=true&aid=115029089197940&bvid=BV1cYbEzyEm6&cid=31700877917&p=1
BV1phtZzxEzB,TYC 158-1594-1,-0.1621033,0.98112035,1.0,16,165717806.0,2025-08-13,25007.0,//player.bilibili.com/player.html?isOutside=true&aid=115016472856762&bvid=BV1phtZzxEzB&cid=31652250229&p=1
BV1fFtZz1E2k,TYC 6538-2681-1,-0.33185655,0.8595549,1.0,36,503877269.0,2025-08-12,1028.0,//player.bilibili.com/player.html?isOutside=true&aid=115016539837988&bvid=BV1fFtZz1E2k&cid=31658216415&p=1
BV1VLbazeEV3,TYC 146-1678-1,-0.15380245,0.9881253,1.0,26,397159568.0,2025-08-13,1078.0,//player.bilibili.com/player.html?isOutside=true&aid=115020818092946&bvid=BV1VLbazeEV3&cid=31667981273&p=1
BV18obazvEfx,TYC 278-925-1,-0.9927795,0.06125343,1.0,3,288592339.0,2025-08-14,2190.0,//player.bilibili.com/player.html?isOutside=true&aid=115022176980204&bvid=BV18obazvEfx&cid=31941528378&p=1
BV19HbBzXEEg,TYC 5378-2317-1,-0.18023014,0.9708009,1.0,98,1477451402.0,2025-08-14,291.0,//player.bilibili.com/player.html?isOutside=true&aid=115025331096333&bvid=BV19HbBzXEEg&cid=31681414448&p=1
BV16XbBzaEze,TYC 1438-2841-1,-0.9567505,0.12708986,1.0,9,493851957.0,2025-08-14,1503.0,//player.bilibili.com/player.html?isOutside=true&aid=115024995553978&bvid=BV16XbBzaEze&cid=31681873924&p=1
BV1zzb8zuEba,TYC 1934-1889-1,-0.45479572,0.7592714,1.0,34,3546566780521374.0,2025-08-13,164.0,//player.bilibili.com/player.html?isOutside=true&aid=115019727508588&bvid=BV1zzb8zuEba&cid=31660705181&p=1
BV1QBtSzmEHp,TYC 5379-2816-1,-0.2043482,0.96650505,0.74571145,54,379409137.0,2025-08-12,183.0,//player.bilibili.com/player.html?isOutside=true&aid=115010634320123&bvid=BV1QBtSzmEHp&cid=31628985575&p=1
BV1UAtfzYEmP,TYC 1933-2000-1,-0.42506397,0.7856327,1.0,75,95977284.0,2025-08-12,88.0,//player.bilibili.com/player.html?isOutside=true&aid=115016187582023&bvid=BV1UAtfzYEmP&cid=32008572054&p=1
BV1sRbvzeExH,TYC 727-1683-1,0.053553224,0.9667504,0.083753824,4,256915414.0,2025-08-13,314.0,//player.bilibili.com/player.html?isOutside=true&aid=115022646808332&bvid=BV1sRbvzeExH&cid=31676630327&p=1
BV1HBbazUEBy,TYC 2523-2743-1,-0.8486969,0.068287134,0.07568109,85,287397164.0,2025-08-13,335.0,//player.bilibili.com/player.html?isOutside=true&aid=115020499392338&bvid=BV1HBbazUEBy&cid=31665291417&p=1
BV1EsbYzjEb2,TYC 6544-4213-1,-0.4093052,0.80115104,1.0,56,504551651.0,2025-08-13,5417.0,//player.bilibili.com/player.html?isOutside=true&aid=115021942104022&bvid=BV1EsbYzjEb2&cid=31673617396&p=1
BV13rt4z7EV9,TYC 1359-2672-1,-0.3183002,0.87125623,1.0,83,514721889.0,2025-08-10,1040.0,//player.bilibili.com/player.html?isOutside=true&aid=114997464144385&bvid=BV13rt4z7EV9&cid=31582848664&p=1
BV14ubYz4Evc,TYC 4795-1768-1,-0.042164028,0.99422157,0.3017155,46,3493113309956957.0,2025-08-13,32.0,//player.bilibili.com/player.html?isOutside=true&aid=115022311199270&bvid=BV14ubYz4Evc&cid=31675387344&p=1
BV1HobYzsEkZ,TYC 6232-1333-1,-0.20738852,-0.940176,-1.0,25,16620133.0,2025-08-13,602.0,//player.bilibili.com/player.html?isOutside=true&aid=115021791170429&bvid=BV1HobYzsEkZ&cid=31720736345&p=1
BV1Vgb8zFEqV,TYC 4937-1321-1,-0.99192953,0.06963074,1.0,44,31159764.0,2025-08-13,10482.0,//player.bilibili.com/player.html?isOutside=true&aid=115019979232274&bvid=BV1Vgb8zFEqV&cid=31661623224&p=1
BV1VNt9zoEAQ,TYC 155-2821-1,-0.16447651,0.9827428,1.0,80,275607756.0,2025-08-12,1032.0,//player.bilibili.com/player.html?isOutside=true&aid=115012932801799&bvid=BV1VNt9zoEAQ&cid=31635017517&p=1
BV1yxTtz9Ey6,TYC 759-2861-1,-0.21289831,0.94932914,1.0,46,523560808.0,2025-06-05,1861.0,//player.bilibili.com/player.html?isOutside=true&aid=114630647088794&bvid=BV1yxTtz9Ey6&cid=30335893958&p=1
BV1khtdz2EvJ,TYC 8267-3170-1,-0.5988544,-0.3245548,-0.59031284,9,43714771.0,2025-08-12,78.0,//player.bilibili.com/player.html?isOutside=true&aid=115015700975656&bvid=BV1khtdz2EvJ&cid=31678136816&p=1
BV1duJ6zME1X,TYC 5383-2360-1,-0.19960326,0.96421313,1.0,76,3546901349665169.0,2025-05-24,49638.0,//player.bilibili.com/player.html?isOutside=true&aid=114546442442088&bvid=BV1duJ6zME1X&cid=30078930791&p=1
BV1kQTKz4ErC,TYC 1348-40-1,-0.25684506,0.9173095,1.0,4,386731500.0,2025-06-06,1211.0,//player.bilibili.com/player.html?isOutside=true&aid=114635764140917&bvid=BV1kQTKz4ErC&cid=30355162539&p=1
BV1ZftozjE2a,TYC 6538-2654-1,-0.34154385,0.8544898,1.0,46,16620133.0,2025-08-12,379.0,//player.bilibili.com/player.html?isOutside=true&aid=115016556611770&bvid=BV1ZftozjE2a&cid=32625787896&p=1
BV1AZbczeE9M,TYC 1344-1281-1,-0.25887012,0.92254186,1.0,15,3546883077179996.0,2025-08-12,1162.0,//player.bilibili.com/player.html?isOutside=true&aid=115018234339167&bvid=BV1AZbczeE9M&cid=31655268045&p=1
BV1ZwtZz5ERU,TYC 747-2462-1,-0.20000952,0.9685296,1.0,46,3493113309956957.0,2025-08-12,55.0,//player.bilibili.com/player.html?isOutside=true&aid=115016590169594&bvid=BV1ZwtZz5ERU&cid=31652774606&p=1
BV19gtdzwEFX,TYC 4774-933-1,0.10635805,0.9898565,0.0413723,4,4933186.0,2025-08-12,2265.0,//player.bilibili.com/player.html?isOutside=true&aid=115015868946216&bvid=BV19gtdzwEFX&cid=31649172343&p=1
BV1gDthzoEvE,TYC 6538-3045-1,-0.3448214,0.85484207,1.0,82,13367155.0,2025-08-09,563.0,//player.bilibili.com/player.html?isOutside=true&aid=114998957314189&bvid=BV1gDthzoEvE&cid=31590320819&p=1
BV1pV8qzPEzG,TYC 6232-1333-2,-0.2073921,-0.9401749,-1.0,89,2073807191.0,2025-07-30,46.0,//player.bilibili.com/player.html?isOutside=true&aid=114942921412651&bvid=BV1pV8qzPEzG&cid=31385388552&p=1
BV1qytZz1E9d,TYC 7152-953-1,-0.63688934,0.5831088,1.0,76,355156672.0,2025-08-12,79.0,//player.bilibili.com/player.html?isOutside=true&aid=115016120407685&bvid=BV1qytZz1E9d&cid=31650549499&p=1
BV1vzt9zYEjf,TYC 8254-2208-1,-0.617677,-0.18539512,-0.5116044,89,486971806.0,2025-08-12,486.0,//player.bilibili.com/player.html?isOutside=true&aid=115014509791898&bvid=BV1vzt9zYEjf&cid=31642944773&p=1
BV12Zt9znEwz,TYC 4774-934-1,0.106105685,0.98988235,0.0413723,81,295514534.0,2025-08-12,808.0,//player.bilibili.com/player.html?isOutside=true&aid=115014576965653&bvid=BV12Zt9znEwz&cid=31644127039&p=1
BV1RktdzuE9s,TYC 6538-3324-1,-0.35236877,0.85055125,1.0,67,289867235.0,2025-08-12,212.0,//player.bilibili.com/player.html?isOutside=true&aid=115015315164183&bvid=BV1RktdzuE9s&cid=31646942591&p=1
BV1z3bLzwEwR,TYC 147-2019-1,-0.17890424,0.98399186,1.0,54,2577707.0,2025-08-12,16425.0,//player.bilibili.com/player.html?isOutside=true&aid=115009560510650&bvid=BV1z3bLzwEwR&cid=31625249396&p=1
BV13Sb5z7EwR,TYC 8664-669-1,-0.5344182,-0.2839889,-0.6508577,25,11218480.0,2025-08-12,43541.0,//player.bilibili.com/player.html?isOutside=true&aid=115009862570822&bvid=BV13Sb5z7EwR&cid=31626692911&p=1
BV1bwtfzPE96,TYC 5753-2282-1,0.55720854,-0.7902169,1.0,83,415449976.0,2025-08-12,320.0,//player.bilibili.com/player.html?isOutside=true&aid=115016137184292&bvid=BV1bwtfzPE96&cid=31650417181&p=1
BV1hBtSzmE9J,TYC 5510-1508-1,-0.9814545,0.100079656,1.0,92,52699238.0,2025-08-12,11730.0,//player.bilibili.com/player.html?isOutside=true&aid=115010634254472&bvid=BV1hBtSzmE9J&cid=31630690157&p=1
BV1ratZz9Ekk,TYC 1618-2331-1,0.5335344,-0.8041486,1.0,43,333835.0,2025-08-12,623.0,//player.bilibili.com/player.html?isOutside=true&aid=115016523058232&bvid=BV1ratZz9Ekk&cid=31652382326&p=1
BV14FtozZEzU,TYC 9275-3003-1,-0.09278393,-0.3417946,-0.9959637,65,256898811.0,2025-08-12,405.0,//player.bilibili.com/player.html?isOutside=true&aid=115015382403720&bvid=BV14FtozZEzU&cid=31647271283&p=1
BV1VQtqznE99,TYC 6584-1923-1,-0.58919287,0.6418662,1.0,35,114419306.0,2025-08-12,763.0,//player.bilibili.com/player.html?isOutside=true&aid=114986424733579&bvid=BV1VQtqznE99&cid=31542149549&p=1
BV1RNtdzeE9E,TYC 6506-2594-1,-0.06909579,0.9199394,0.105953574,81,1754472259.0,2025-08-12,1346.0,//player.bilibili.com/player.html?isOutside=true&aid=115015986188957&bvid=BV1RNtdzeE9E&cid=31649825955&p=1
BV1rYtdzLEge,TYC 6429-2283-1,0.8114929,0.40297842,-0.9172553,77,40861169.0,2025-08-12,240.0,//player.bilibili.com/player.html?isOutside=true&aid=115015617093382&bvid=BV1rYtdzLEge&cid=31648319148&p=1
BV1rYtdzLEee,TYC 155-309-1,-0.18942398,0.9796686,1.0,10,384617856.0,2025-08-12,735.0,//player.bilibili.com/player.html?isOutside=true&aid=115015617091016&bvid=BV1rYtdzLEee&cid=31647598346&p=1
BV1VWtRzYEeJ,TYC 1911-49-1,-0.38324672,0.82790303,1.0,29,52575440.0,2025-08-12,11395.0,//player.bilibili.com/player.html?isOutside=true&aid=115014291688298&bvid=BV1VWtRzYEeJ&cid=31652710159&p=1
BV1Ykt9zhE1A,TYC 5978-372-1,-0.3380341,0.8638096,1.0,19,88726438.0,2025-08-12,1536.0,//player.bilibili.com/player.html?isOutside=true&aid=115014409127968&bvid=BV1Ykt9zhE1A&cid=31647466189&p=1
BV1ZAtZzCEs5,TYC 747-2464-1,-0.20363551,0.96919405,1.0,30,3546946916584276.0,2025-08-12,1949.0,//player.bilibili.com/player.html?isOutside=true&aid=115016573392645&bvid=BV1ZAtZzCEs5&cid=31652645987&p=1
BV1vytZz1ERZ,TYC 6806-921-1,-0.3516953,-0.7945842,-0.92129165,93,2069111127.0,2025-08-12,1425.0,//player.bilibili.com/player.html?isOutside=true&aid=115016120405129&bvid=BV1vytZz1ERZ&cid=31650549354&p=1
BV1hftZzKEW5,TYC 1971-1291-1,-0.79714775,0.39769578,1.0,83,29017760.0,2025-08-12,80818.0,//player.bilibili.com/player.html?isOutside=true&aid=115016237847911&bvid=BV1hftZzKEW5&cid=31651070004&p=1
BV1GhbMzKEYV,TYC 857-983-1,-0.98672295,0.09289813,1.0,89,22136641.0,2025-08-12,20469.0,//player.bilibili.com/player.html?isOutside=true&aid=115005349497366&bvid=BV1GhbMzKEYV&cid=31611816724&p=1
BV13mb5zUE2m,TYC 5388-2234-1,-0.22971863,0.95085025,1.0,80,178279.0,2025-08-12,5378.0,//player.bilibili.com/player.html?isOutside=true&aid=115009879348031&bvid=BV13mb5zUE2m&cid=31626627583&p=1
BV1fqtdzkEtn,TYC 5991-217-1,-0.36984807,0.8484591,0.6629667,56,83968695.0,2025-08-12,50075.0,//player.bilibili.com/player.html?isOutside=true&aid=115015633936261&bvid=BV1fqtdzkEtn&cid=31641505452&p=1
BV12Jt9zjEj2,TYC 6544-4211-1,-0.4011109,0.8157855,1.0,94,397095972.0,2025-08-12,6580.0,//player.bilibili.com/player.html?isOutside=true&aid=115014660788426&bvid=BV12Jt9zjEj2&cid=31651006607&p=1
BV1ezt9zYE93,TYC 5748-2598-1,0.5516671,-0.8054833,1.0,43,675144902.0,2025-08-12,439.0,//player.bilibili.com/player.html?isOutside=true&aid=115014509792716&bvid=BV1ezt9zYE93&cid=31641964123&p=1
BV1YdttzdEov,TYC 1916-2156-1,-0.4015581,0.8177943,1.0,38,613784642.0,2025-08-12,673.0,//player.bilibili.com/player.html?isOutside=true&aid=114998789538899&bvid=BV1YdttzdEov&cid=31589534162&p=1
BV1jntozVExy,TYC 1344-336-1,-0.2595393,0.9290427,1.0,46,252516634.0,2025-08-12,300.0,//player.bilibili.com/player.html?isOutside=true&aid=115015164103846&bvid=BV1jntozVExy&cid=31645762087&p=1
BV1cGtozSE5v,TYC 9023-2693-1,-0.25762445,-0.42580914,-0.92532796,92,356160341.0,2025-08-12,10979.0,//player.bilibili.com/player.html?isOutside=true&aid=115014979686153&bvid=BV1cGtozSE5v&cid=31644453163&p=1
BV1K6tpzaEdj,TYC 5963-1938-1,-0.26510292,0.92603505,1.0,2,1858510441.0,2025-08-12,505419.0,//player.bilibili.com/player.html?isOutside=true&aid=114993588601911&bvid=BV1K6tpzaEdj&cid=31571709076&p=1
BV1K6tpzaEdj_p02,TYC 1355-1288-1,-0.32863623,0.87780166,1.0,16,1858510441.0,2025-08-12,505419.0,//player.bilibili.com/player.html?isOutside=true&aid=114993588601911&bvid=BV1K6tpzaEdj&cid=32372361476&p=2
BV1hUt9z4EFQ,TYC 1345-1965-1,-0.28326845,0.91917837,1.0,54,372255140.0,2025-08-12,8584.0,//player.bilibili.com/player.html?isOutside=true&aid=115014610455153&bvid=BV1hUt9z4EFQ&cid=31642161040&p=1
BV1eetSznEc8,TYC 6087-1749-1,-0.9291468,0.19512045,1.0,71,15817819.0,2025-08-12,202664.0,//player.bilibili.com/player.html?isOutside=true&aid=115010751696688&bvid=BV1eetSznEc8&cid=31630888742&p=1
BV1deb5z4EWf,TYC 6557-4522-1,-0.41722995,0.806152,1.0,46,216972247.0,2025-08-12,3416.0,//player.bilibili.com/player.html?isOutside=true&aid=115010231602236&bvid=BV1deb5z4EWf&cid=31627870963&p=1
BV1bQt9zsEqA,TYC 747-2463-1,-0.22662836,0.9632157,1.0,52,572227034.0,2025-08-12,1403.0,//player.bilibili.com/player.html?isOutside=true&aid=115014644009952&bvid=BV1bQt9zsEqA&cid=31642485011&p=1
BV1qxtSzdEnV,TYC 152-2580-1,-0.20773274,0.9774649,1.0,2,49742502.0,2025-08-12,7477.0,//player.bilibili.com/player.html?isOutside=true&aid=115011036908734&bvid=BV1qxtSzdEnV&cid=31632198544&p=1
BV1bDtQz7E13,TYC 4800-2674-1,-0.20981348,0.9776571,1.0,26,1976728897.0,2025-08-12,4485.0,//player.bilibili.com/player.html?isOutside=true&aid=115013821928816&bvid=BV1bDtQz7E13&cid=25840717905&p=1
BV1p3tozJEX6,TYC 5512-1093-1,-0.9679617,0.13949406,1.0,59,412412152.0,2025-08-12,545.0,//player.bilibili.com/player.html?isOutside=true&aid=115014929223758&bvid=BV1p3tozJEX6&cid=31644190375&p=1
BV1uKtSz6EgF,TYC 1355-489-1,-0.34810245,0.8715017,1.0,26,623328493.0,2025-08-12,102472.0,//player.bilibili.com/player.html?isOutside=true&aid=115010986645019&bvid=BV1uKtSz6EgF&cid=31664440162&p=1
BV1JEtozyEFF,TYC 1931-1928-1,-0.48722923,0.76026225,0.8466196,63,561567999.0,2025-08-12,83.0,//player.bilibili.com/player.html?isOutside=true&aid=115015180883071&bvid=BV1JEtozyEFF&cid=25841769408&p=1
