src,dst,src_bv_id,src_page,dst_bv_id,dst_page,similarity,rank
47,1392,BV1XJ4m1s7k8,1,BV1KN4y1p7rG,1,0.50628,2
47,1482,BV1XJ4m1s7k8,1,BV1o64y1n7Dx,1,0.42194,2
47,2735,BV1XJ4m1s7k8,1,BV1YmqTYyEaT,1,0.46145,2
47,3334,BV1XJ4m1s7k8,1,BV1ZnHXeRE4r,1,0.48959,4
47,4746,BV1XJ4m1s7k8,1,BV1b9a5zsE1R,1,0.40827,4
48,231,BV1r642137Fv,1,BV1x14y1v7wB,1,0.39138,4
48,377,BV1r642137Fv,1,BV1vW411p73o,1,0.45864,4
48,655,BV1r642137Fv,1,BV1xW4y1p7mv,1,0.47521,1
48,2222,BV1r642137Fv,1,BV1sJ4m187W6,1,0.50546,2
48,2376,BV1r642137Fv,1,BV1Fy421h7j6,1,0.46783,1
48,2515,BV1r642137Fv,1,BV1GVwnekEdE,1,0.49412,3
48,2519,BV1r642137Fv,1,BV1Xww5eREnf,1,0.4297,3
48,2883,BV1r642137Fv,1,BV1XjUPYtEL5,1,0.41081,2
48,3462,BV1r642137Fv,1,BV1rSNyzxEkd,1,0.49092,4
48,4772,BV1r642137Fv,1,BV1N5YDzQEs9,1,0.54305,1
49,2006,BV1HZ421z76W,1,BV1Vu411x7cz,1,0.41427,3
49,4014,BV1HZ421z76W,1,BV1tmQ5YZEvf,1,0.41235,4
49,4385,BV1HZ421z76W,1,BV1foswzEE2c,1,0.41441,2
49,4471,BV1HZ421z76W,1,BV1Lvxjz9EFP,1,0.41925,1
49,5592,BV1HZ421z76W,1,BV1QNFGzqEVN,1,0.37372,3
50,830,BV1RB421B7Ya,1,BV1Aa411P7bY,1,0.46942,2
50,1842,BV1RB421B7Ya,1,BV15x4y1T7Wa,1,0.36784,3
50,2572,BV1RB421B7Ya,1,BV1NKrWYpEhB,1,0.44736,3
50,4378,BV1RB421B7Ya,1,BV1LHmGBCEAw,1,0.35877,4
50,4768,BV1RB421B7Ya,1,BV1MphyzNEKz,1,0.47765,1
50,4903,BV1RB421B7Ya,1,BV1rjbYzQEnp,1,0.4378,2
51,701,BV1yB421z73X,1,BV1SG4y187Lg,1,0.3571,3
51,2209,BV1yB421z73X,1,BV1cM4m1f77j,1,0.35956,1
51,3372,BV1yB421z73X,1,BV1XpHqeuEE1,1,0.34449,4
51,3758,BV1yB421z73X,1,BV1WYV5zPEk3,1,0.35775,2
52,689,BV1vF4m1T7jZ,1,BV1pg411v7pC,1,0.44042,2
52,1759,BV1vF4m1T7jZ,1,BV1WC4y1J7ck,1,0.33486,1
52,2400,BV1vF4m1T7jZ,1,BV1Dm411D7kv,1,0.41611,4
52,2707,BV1vF4m1T7jZ,1,BV1AoBTYaERc,1,0.466,1
52,4986,BV1vF4m1T7jZ,1,BV1PhhGzzExU,1,0.42251,3
53,2292,BV1ZJ4m147hu,1,BV11i421Z71k,1,0.3122,3
53,3573,BV1ZJ4m147hu,1,BV1Ej7fztEvc,1,0.31418,2
53,3998,BV1ZJ4m147hu,1,BV15TQCYUEVk,1,0.31154,4
53,4775,BV1ZJ4m147hu,1,BV1BThqzwEaa,1,0.38186,1
54,1885,BV14g4y127Ry,1,BV1Nw411Y7BL,1,0.43874,4
54,2205,BV14g4y127Ry,1,BV1Sm421W74R,1,0.46042,3
54,4768,BV14g4y127Ry,1,BV1MphyzNEKz,1,0.46714,2
54,5102,BV14g4y127Ry,1,BV1f5t3zSEcC,1,0.49594,1
55,337,BV17K411Y7f8,1,BV1P8411o7WZ,1,0.4108,3
55,393,BV17K411Y7f8,1,BV1Et411r7uF,1,0.39869,4
55,1221,BV17K411Y7f8,1,BV1ce411a787,1,0.37332,1
55,2408,BV17K411Y7f8,1,BV1Ej421X7cw,1,0.38858,4
55,2435,BV17K411Y7f8,1,BV1Xw19BSExh,1,0.4639,1
55,2478,BV17K411Y7f8,1,BV15NC1BfEm8,1,0.44323,4
55,4407,BV17K411Y7f8,1,BV1cTWzzsERa,2,0.44755,1
55,4662,BV17K411Y7f8,1,BV1zkaXzjEKQ,1,0.44871,1
55,4839,BV17K411Y7f8,1,BV1mweEzYE65,1,0.45484,3
55,5491,BV17K411Y7f8,1,BV1ubkwB8EXC,1,0.46316,1
56,497,BV1dT4y1b7uD,1,BV1zS4y1n7NA,1,0.45202,2
56,1962,BV1dT4y1b7uD,1,BV1JF41167Zu,1,0.4739,1
56,2483,BV1dT4y1b7uD,1,BV1NYCPBbEUe,1,0.44816,2
56,3124,BV1dT4y1b7uD,1,BV11P2nY9E5Q,1,0.37203,4
56,4054,BV1dT4y1b7uD,1,BV1a498YLEg3,1,0.4271,4
56,4088,BV1dT4y1b7uD,1,BV166PveTEyQ,1,0.38301,2
57,135,BV1ub4y1N7XH,1,BV1N4411j7sk,1,0.49791,3
57,254,BV1ub4y1N7XH,1,BV1yV41137AD,1,0.45626,3
57,274,BV1ub4y1N7XH,1,BV1Pr4y1Z7Hy,1,0.3884,4
57,747,BV1ub4y1N7XH,1,BV1Uv4y1S7za,1,0.50715,3
57,1254,BV1ub4y1N7XH,1,BV1di4y1H7Co,1,0.47372,4
57,1290,BV1ub4y1N7XH,1,BV1uG411B7QA,1,0.51136,2
57,1748,BV1ub4y1N7XH,1,BV1ZN4y1S75M,1,0.55226,1
57,2584,BV1ub4y1N7XH,1,BV1A26mYEENV,1,0.42219,4
57,5794,BV1ub4y1N7XH,1,BV1TcqzB2Eqf,1,0.39324,2
58,488,BV1u64y1P7eZ,1,BV1Cz4y1H79e,1,0.43156,4
58,920,BV1u64y1P7eZ,1,BV1AU4y1m7UK,1,0.52119,1
58,2559,BV1u64y1P7eZ,1,BV11BcEeXEDR,1,0.43548,3
58,2732,BV1u64y1P7eZ,1,BV1aGqTYBELx,1,0.41552,3
58,2950,BV1u64y1P7eZ,1,BV1HhDZYvEGw,1,0.43664,1
58,4300,BV1u64y1P7eZ,1,BV1CBFHe4Ekm,1,0.45462,2
58,4571,BV1u64y1P7eZ,1,BV1TsnAzxETo,1,0.34619,4
58,5130,BV1u64y1P7eZ,1,BV1Vz8Cz6EUJ,1,0.40774,2
58,5805,BV1u64y1P7eZ,1,BV1cZqrBLEJR,1,0.42024,1
59,484,BV12e411S7R2,1,BV1hz4y147Mx,1,0.54494,1
59,767,BV12e411S7R2,1,BV1a84y1i72t,1,0.42857,3
59,976,BV12e411S7R2,1,BV17L4y157FK,1,0.3598,2
59,3712,BV12e411S7R2,1,BV1dJVrzoENZ,1,0.42268,4
59,4277,BV12e411S7R2,1,BV1y8FKe2E7o,1,0.61677,1
60,223,BV1sC4y1L7KH,1,BV1jF411Z7W4,1,0.35469,1
60,732,BV1sC4y1L7KH,1,BV1gG4y1H7eS,1,0.34775,2
60,1089,BV1sC4y1L7KH,1,BV1rH4y1s7uG,1,0.33943,3
60,2626,BV1sC4y1L7KH,1,BV1AJC7YKEkB,1,0.3345,4
60,2646,BV1sC4y1L7KH,1,BV1BVkZYBEHT,1,0.3285,4
61,376,BV1KN411p7Qs,1,BV1Ls411s7hE,1,0.40667,1
61,1025,BV1KN411p7Qs,1,BV1hRszzLEf3,1,0.45392,2
61,1073,BV1KN411p7Qs,1,BV1X1WEetEsH,1,0.42689,1
61,1610,BV1KN411p7Qs,1,BV1Wc411U7B3,1,0.41777,1
61,1970,BV1KN411p7Qs,1,BV1Xw411m7z9,1,0.45049,3
61,2574,BV1KN411p7Qs,1,BV1yeCNYTEUp,1,0.4548,1
61,4436,BV1KN411p7Qs,1,BV1WU4NzuETi,1,0.4333,4
61,4970,BV1KN411p7Qs,1,BV1hUt9z4EFQ,1,0.38186,2
62,343,BV1Gw411a7vt,1,BV1cW411b7Bo,1,0.4467,1
62,2189,BV1Gw411a7vt,1,BV1Fy421677R,1,0.43171,2
62,2382,BV1Gw411a7vt,1,BV1Rx4y1C7NA,1,0.52631,1
62,3312,BV1Gw411a7vt,1,BV1U74redE68,1,0.3914,4
62,4707,BV1Gw411a7vt,1,BV1FbYTzpEGq,1,0.46357,4
62,4847,BV1Gw411a7vt,1,BV1cGezz7EcL,1,0.51134,2
62,5300,BV1Gw411a7vt,1,BV1pGAmzhEWb,1,0.48135,1
62,5622,BV1Gw411a7vt,1,BV1n26yBcEfX,1,0.47084,1
63,465,BV14u411778B,1,BV1HN411D7bp,1,0.47411,3
63,744,BV14u411778B,1,BV1M84y1B7eq,1,0.57675,1
63,1816,BV14u411778B,1,BV1o34y1g7Nv,1,0.46315,4
63,5575,BV14u411778B,1,BV1GycTz8Eka,1,0.49045,1
64,3406,BV1tX4y1e7gy,1,BV1b3sVegEio,1,0.42187,4
64,3604,BV1tX4y1e7gy,1,BV1L17AzcEeq,1,0.32485,4
64,5291,BV1tX4y1e7gy,1,BV1t93tzgE2Y,1,0.40973,3
64,5515,BV1tX4y1e7gy,1,BV1seZQBPE2j,1,0.48398,1
64,5635,BV1tX4y1e7gy,1,BV1HzzeBwEXJ,1,0.42894,2
65,220,BV19P411Q7cH,1,BV18F411Z7ja,1,0.50015,2
65,476,BV19P411Q7cH,1,BV1b14y1d7tt,1,0.43799,2
65,512,BV19P411Q7cH,1,BV1Q8411D7AL,1,0.49335,1
65,1557,BV19P411Q7cH,1,BV1DR4y1b7bA,1,0.48989,4
65,2282,BV19P411Q7cH,1,BV1SJ4m1j7qe,1,0.38335,3
65,2775,BV19P411Q7cH,1,BV1WrqLYDEg3,1,0.47544,4
65,2806,BV19P411Q7cH,1,BV1Rm6NY2EiW,1,0.46844,1
65,4012,BV19P411Q7cH,1,BV1S7AseEEcH,1,0.36914,1
65,4352,BV19P411Q7cH,1,BV1wjf5YvEyy,1,0.44275,2
65,5679,BV19P411Q7cH,1,BV14CraBBEpp,1,0.51566,1
66,331,BV1eP411d7oE,1,BV1XN411b79F,1,0.32497,4
66,1230,BV1eP411d7oE,1,BV1xt421H7if,1,0.44327,2
66,1295,BV1eP411d7oE,1,BV1B5411z7Co,1,0.47645,1
66,1338,BV1eP411d7oE,1,BV1oK411872B,1,0.45612,3
66,2607,BV1eP411d7oE,1,BV1to6GY9EGn,1,0.45313,1
66,2800,BV1eP411d7oE,1,BV1xQ6MYrEd2,1,0.36768,2
66,2904,BV1eP411d7oE,1,BV1WUUYYFEUe,1,0.46096,2
66,4259,BV1eP411d7oE,1,BV19VFkePE3X,1,0.43383,2
67,1638,BV1UH4y1D7Yx,1,BV1Vu4y1L7L9,1,0.39946,4
67,1693,BV1UH4y1D7Yx,1,BV1Ua4y1U7pt,1,0.4229,3
67,5266,BV1UH4y1D7Yx,1,BV1zVGAzsEni,1,0.43819,1
67,5729,BV1UH4y1D7Yx,1,BV1JZvfBHEqt,1,0.42504,2
68,1227,BV14z4y1T7vY,1,BV1SV411S7qG,1,0.46268,4
68,2249,BV14z4y1T7vY,1,BV1Nx421Q7LG,1,0.51894,2
68,3374,BV14z4y1T7vY,1,BV1b4HveZEn3,1,0.48323,3
68,4141,BV14z4y1T7vY,1,BV1DQApe7ESa,1,0.55224,1
69,122,BV1ZG411o7Qt,1,BV1fg4y1H7BS,1,0.37569,4
69,1098,BV1ZG411o7Qt,1,BV1kU421o7kU,1,0.35112,3
69,1382,BV1ZG411o7Qt,1,BV1me411z7tm,1,0.53204,3
69,2294,BV1ZG411o7Qt,1,BV1Ni421f7dB,1,0.56235,1
69,2816,BV1ZG411o7Qt,1,BV1bCzVYbEDc,1,0.54622,2
69,3007,BV1ZG411o7Qt,1,BV1xNS8YdEHy,1,0.41439,4
69,3141,BV1ZG411o7Qt,1,BV1KE1eYZEhQ,1,0.52642,4
69,4823,BV1ZG411o7Qt,1,BV1WkeUzmE2E,1,0.39857,3
69,5216,BV1ZG411o7Qt,1,BV1VRudzxESE,1,0.48558,1
70,1751,BV1UP411Y7BH,1,BV1fw411s7Yb,1,0.62068,3
70,2528,BV1UP411Y7BH,1,BV15J63YcEZL,1,0.56145,2
70,2689,BV1UP411Y7BH,1,BV1yUkjYYEGe,1,0.37703,2
70,3473,BV1UP411Y7BH,1,BV1KxMizDEmK,1,0.56942,1
70,3854,BV1UP411Y7BH,1,BV13xo5YrEGg,1,0.59009,2
70,4018,BV1UP411Y7BH,1,BV1XsRLYVE9p,1,0.60282,3
70,4590,BV1UP411Y7BH,1,BV1oKWcz6Ep9,1,0.64057,1
70,5000,BV1UP411Y7BH,1,BV197bVzJEPc,1,0.44272,2
70,5100,BV1UP411Y7BH,1,BV18b8JzFEwy,1,0.37406,2
70,5812,BV1UP411Y7BH,1,BV1JJmzBfEUY,1,0.63103,2
71,320,BV1mu4y1C7af,1,BV1cz4y1W72f,1,0.33254,4
71,4282,BV1mu4y1C7af,1,BV1aSFLeREkr,1,0.34067,3
71,4944,BV1mu4y1C7af,1,BV1RktdzuE9s,1,0.34868,1
71,4957,BV1mu4y1C7af,1,BV1ZAtZzCEs5,1,0.34324,2
72,668,BV1ij411277c,1,BV13D4y187aU,1,0.44768,4
72,760,BV1ij411277c,1,BV11V4y1g7Z9,1,0.64745,1
72,779,BV1ij411277c,1,BV1PY4y1b7kW,1,0.37827,4
72,884,BV1ij411277c,1,BV1RT4y1r7kD,1,0.53001,1
72,1307,BV1ij411277c,1,BV1f8411v7fb,1,0.47173,1
72,1769,BV1ij411277c,1,BV1Ru4y1b7Gq,1,0.57434,1
72,2360,BV1ij411277c,1,BV1EH4y1a7CM,1,0.43933,3
72,2454,BV1ij411277c,1,BV1aEU5B7EeF,1,0.51626,1
72,2845,BV1ij411277c,1,BV1aNBRYkEuq,1,0.57775,1
72,3402,BV1ij411277c,1,BV1EpH3eVE1r,1,0.42644,3
72,4288,BV1ij411277c,1,BV1wAFGe8E8Q,1,0.38449,2
72,4682,BV1ij411277c,1,BV1mvaozqEWV,1,0.45185,1
72,5268,BV1ij411277c,1,BV1yQ3vz9EZu,1,0.37235,1
72,5347,BV1ij411277c,1,BV1jgfqB7Eyx,1,0.44176,2
73,684,BV18r4y1X74U,1,BV1u3411f7bx,1,0.47561,3
73,1922,BV18r4y1X74U,1,BV1E3411M7Jb,1,0.43272,2
73,2924,BV18r4y1X74U,1,BV1thUMYvESW,1,0.36329,2
73,3687,BV18r4y1X74U,1,BV1qqEtziE51,1,0.47496,4
73,4022,BV18r4y1X74U,1,BV1u8QLYFEZf,1,0.48442,2
73,5278,BV18r4y1X74U,1,BV1YT3uzfEWd,1,0.5043,1
74,1407,BV17j41127mb,1,BV1Ta4y1z72p,1,0.6019,2
74,1676,BV17j41127mb,1,BV1QM411o7YH,1,0.44462,3
74,2154,BV17j41127mb,1,BV1QZ421j7sA,1,0.44614,4
74,2909,BV17j41127mb,1,BV1UEUeYBERN,1,0.56542,4
74,4625,BV17j41127mb,1,BV1hJp6z3Eft,1,0.46835,1
74,4805,BV17j41127mb,1,BV1zvhQzuEJj,1,0.63812,1
74,5184,BV17j41127mb,1,BV1bzgLzMEUx,1,0.58146,3
74,5353,BV17j41127mb,1,BV1SCPvzyE1V,1,0.48554,2
75,3191,BV1hN4y1R7hC,1,BV1N5x4ezEmF,1,0.41441,2
75,3306,BV1hN4y1R7hC,1,BV1zd4beGEBs,1,0.38376,4
75,3632,BV1hN4y1R7hC,1,BV1YYjuzzEcN,1,0.40048,3
75,3957,BV1hN4y1R7hC,1,BV1roZPYYEqX,1,0.42211,1
76,224,BV1Bp4y1P7Rx,1,BV1Ku4y1d7Xy,1,0.59409,4
76,338,BV1Bp4y1P7Rx,1,BV1BX4y177JB,1,0.5433,3
76,1288,BV1Bp4y1P7Rx,1,BV1Yw411u7m3,1,0.60134,2
76,1860,BV1Bp4y1P7Rx,1,BV1Jw411c7zb,1,0.52832,1
76,2126,BV1Bp4y1P7Rx,1,BV1kT421D7YQ,1,0.59416,3
76,3080,BV1Bp4y1P7Rx,1,BV1ERmLYMECV,1,0.50873,2
76,4265,BV1Bp4y1P7Rx,1,BV1w5FEejEv3,1,0.48129,4
76,4836,BV1Bp4y1P7Rx,1,BV1C1ejzxERZ,1,0.61695,1
76,5418,BV1Bp4y1P7Rx,1,BV1icfJB8EZ8,1,0.42227,3
76,5766,BV1Bp4y1P7Rx,1,BV1ewB9BNERe,1,0.50103,3
77,303,BV1iu41177bh,1,BV1su411n7cc,1,0.46477,2
77,414,BV1iu41177bh,1,BV1Ku411X7je,1,0.48529,3
77,3093,BV1iu41177bh,1,BV1kymVYTE55,1,0.50587,1
77,3116,BV1iu41177bh,1,BV1uP2PYSEgA,1,0.50448,1
77,3577,BV1iu41177bh,1,BV15hE2zWERT,1,0.44751,2
77,4439,BV1iu41177bh,1,BV1ddH3zFEu2,1,0.4851,4
78,89,BV1Dw411Q7Dp,1,BV1HG411f7VK,1,0.58389,1
78,738,BV1Dw411Q7Dp,1,BV1J84y1q7zT,1,0.40759,3
78,1043,BV1Dw411Q7Dp,1,BV1qtnmzwExb,1,0.40057,4
78,1078,BV1Dw411Q7Dp,1,BV1PD421T7oS,1,0.39363,3
78,1472,BV1Dw411Q7Dp,1,BV1CC4y1i7zo,1,0.53063,3
78,2874,BV1Dw411Q7Dp,1,BV1YQBBYKEDL,1,0.42469,4
78,3596,BV1Dw411Q7Dp,1,BV1h6jpzGEcb,1,0.50409,2
78,4232,BV1Dw411Q7Dp,1,BV1g3NxeFEvG,1,0.50029,4
78,4346,BV1Dw411Q7Dp,1,BV1PRf5YzEav,1,0.43894,4
78,4845,BV1Dw411Q7Dp,1,BV1CxYRzfE4Q,1,0.4312,4
78,5057,BV1Dw411Q7Dp,1,BV1Hib3zbEkY,1,0.53159,3
78,5164,BV1Dw411Q7Dp,1,BV1WSb9zSE6T,1,0.55397,2
78,5271,BV1Dw411Q7Dp,1,BV1u8GHzxELB,1,0.50796,3
79,353,BV1iu4y1e7dB,1,BV1ZZ4y1y7mp,1,0.52342,3
79,2442,BV1iu4y1e7dB,1,BV1QuUHBiE1E,1,0.53585,2
79,3560,BV1iu4y1e7dB,1,BV1Y3jhzNEWv,1,0.48757,1
79,3580,BV1iu4y1e7dB,1,BV1UgEzz9E6u,1,0.57024,1
79,3606,BV1iu4y1e7dB,1,BV1pn52zxE9b,1,0.45076,4
79,3635,BV1iu4y1e7dB,1,BV1Rtj8zYExE,1,0.45526,4
79,3792,BV1iu4y1e7dB,1,BV1KzLkzDEuM,1,0.42677,2
79,4606,BV1iu4y1e7dB,1,BV1hZWGzvEfp,1,0.51675,3
79,4890,BV1iu4y1e7dB,1,BV1UdbtzSEwq,1,0.50785,1
79,5457,BV1iu4y1e7dB,1,BV1r5f3BUEtk,1,0.46193,3
80,1289,BV12F411C7oC,1,BV1u64y1K7Qd,1,0.42072,2
80,1674,BV12F411C7oC,1,BV1x64y177B4,1,0.43277,1
80,1869,BV12F411C7oC,1,BV11z4y1G78k,1,0.38348,1
80,3369,BV12F411C7oC,1,BV1oAHke4Exc,1,0.41585,3
81,181,BV1Lm4y1T7gn,1,BV1m84y1f7hp,1,0.35292,4
81,4265,BV1Lm4y1T7gn,1,BV1w5FEejEv3,1,0.50129,3
81,4702,BV1Lm4y1T7gn,1,BV1n2YMzfE4H,1,0.53534,1
81,5219,BV1Lm4y1T7gn,1,BV1jmuHzAE6g,1,0.49456,3
81,5222,BV1Lm4y1T7gn,1,BV18Ju9zrEhm,1,0.502,2
82,1570,BV1im4y1u776,1,BV1rb4y1G7xC,1,0.37017,2
82,2277,BV1im4y1u776,1,BV1Nt421L7mX,1,0.3703,1
82,3290,BV1im4y1u776,1,BV1Ro41e1EpW,1,0.36264,4
82,4452,BV1im4y1u776,1,BV1tmxvztEgm,1,0.36523,3
83,703,BV1dz4y1T71p,1,BV15g411q7UL,1,0.38114,2
83,804,BV1dz4y1T71p,1,BV1Z14y1x7t2,1,0.37999,4
83,2362,BV1dz4y1T71p,1,BV1PW421K7SR,1,0.40612,1
83,3612,BV1dz4y1T71p,1,BV1SyjezMEuu,1,0.37999,3
83,4398,BV1dz4y1T71p,1,BV1TFWnz7EdV,1,0.3489,3
84,256,BV1K8411X7BL,1,BV1D8411R79e,1,0.50046,1
84,2482,BV1K8411X7BL,1,BV16bCuBiEDP,1,0.39077,3
84,3922,BV1K8411X7BL,1,BV1SrZ6YJEYQ,1,0.42094,3
84,5310,BV1K8411X7BL,1,BV1LEwAzREk3,1,0.41637,4
84,5619,BV1K8411X7BL,1,BV1wHrSB2Eia,1,0.42136,2
85,191,BV1N24y1B7ZG,1,BV1tr4y1d7U8,1,0.49858,2
85,3361,BV1N24y1B7ZG,1,BV1ktp2eDEvE,1,0.50078,1
85,4803,BV1N24y1B7ZG,1,BV1yWhQz2EA4,1,0.43697,4
85,5412,BV1N24y1B7ZG,1,BV1FUfqBHEd8,1,0.4794,3
86,850,BV1yr4y1R77u,1,BV1ed4y1o7Gg,1,0.37453,3
86,1380,BV1yr4y1R77u,1,BV1Sa4y1q758,1,0.38901,2
86,3579,BV1yr4y1R77u,1,BV13n7XzhE5k,1,0.52101,1
86,5714,BV1yr4y1R77u,1,BV1NXqFBBEfH,1,0.36594,4
87,1331,BV1pu4y1i7kF,1,BV1oQ4y1F7WZ,1,0.41156,2
87,2145,BV1pu4y1i7kF,1,BV1gZ421J7xG,1,0.40448,3
87,3807,BV1pu4y1i7kF,1,BV1sFLdzRERd,1,0.46341,1
87,3984,BV1pu4y1i7kF,1,BV1d2XSYuEtG,1,0.38643,4
88,109,BV1q14y117pH,1,BV1Eu4y197zk,1,0.35961,3
88,1348,BV1q14y117pH,1,BV17T4y1H7fQ,1,0.43133,2
88,3509,BV1q14y117pH,1,BV1JQMJzZEvV,1,0.39689,4
88,4743,BV1q14y117pH,1,BV1S5aAzpEAy,1,0.34802,4
88,4931,BV1q14y117pH,1,BV1yxTtz9Ey6,1,0.49329,1
88,5322,BV1q14y117pH,1,BV1sjPxzGEy2,1,0.41078,3
89,565,BV1HG411f7VK,1,BV1pa4y1A7xS,1,0.51789,3
89,1101,BV1HG411f7VK,1,BV1XB421B7cW,1,0.48403,1
89,1472,BV1HG411f7VK,1,BV1CC4y1i7zo,1,0.49196,4
89,3242,BV1HG411f7VK,1,BV1XWt9ePEx1,1,0.42248,2
89,3470,BV1HG411f7VK,1,BV1QxNdz6EnY,1,0.35218,1
89,4399,BV1HG411f7VK,1,BV18aWEz2ES8,1,0.5471,2
89,5348,BV1HG411f7VK,1,BV1t2PczyEU8,1,0.49615,4
90,424,BV1HG411Z7KR,1,BV1Sx41117dD,1,0.38814,4
90,696,BV1HG411Z7KR,1,BV1g14y1H7QS,1,0.38039,4
90,1942,BV1HG411Z7KR,1,BV1F34y1t7Jz,1,0.46874,1
90,3002,BV1HG411Z7KR,1,BV16XSDYVEzW,1,0.51869,2
90,3484,BV1HG411Z7KR,1,BV1MRTqzdEUs,1,0.43539,3
90,4201,BV1HG411Z7KR,1,BV1J7KGerESK,1,0.40794,1
90,4586,BV1HG411Z7KR,1,BV1eoWcziEGe,1,0.46465,4
90,5035,BV1HG411Z7KR,1,BV1V2hbzYEFA,1,0.55513,1
90,5595,BV1HG411Z7KR,1,BV1kzFnzjEdf,1,0.39348,2
91,889,BV1814y117YE,1,BV13r4y1u7gZ,1,0.48416,4
91,936,BV1814y117YE,1,BV1qR4y1c7e5,1,0.46384,2
91,965,BV1814y117YE,1,BV19u411Q7kR,1,0.48003,4
91,1836,BV1814y117YE,1,BV1N8411y7SR,1,0.56966,1
91,2170,BV1814y117YE,1,BV1or421E7un,1,0.44142,4
91,2604,BV1814y117YE,1,BV1fz6DYSEew,1,0.47206,4
91,3519,BV1814y117YE,1,BV1pYTrz4EeP,1,0.54124,1
91,4055,BV1814y117YE,1,BV16Q9EYbEB5,1,0.3946,3
91,4398,BV1814y117YE,1,BV1TFWnz7EdV,1,0.37505,2
91,4513,BV1814y117YE,1,BV1nJnmzqE5S,1,0.43893,4
91,4872,BV1814y117YE,1,BV1cVNvzFEs8,1,0.53266,3
91,5698,BV1814y117YE,1,BV1MamYB4Etp,1,0.51326,2
92,474,BV1dp4y177qj,1,BV1pX4y1Y7jH,1,0.41501,3
92,2623,BV1dp4y177qj,1,BV1HKCaY3EgK,1,0.4089,4
92,4292,BV1dp4y177qj,1,BV1gxFYeNET5,1,0.42345,1
92,4573,BV1dp4y177qj,1,BV11dJRzwESu,1,0.48149,1
93,435,BV1TN411z7ag,1,BV1qX4y1E73u,1,0.41604,2
93,1643,BV1TN411z7ag,1,BV1Bg4y1f7wU,1,0.43939,4
93,1666,BV1TN411z7ag,1,BV1cw411n7tr,1,0.45207,3
93,3791,BV1TN411z7ag,1,BV1pGL2zREGk,1,0.46727,2
93,5156,BV1TN411z7ag,1,BV1Kb84zVEKh,1,0.47545,1
94,1550,BV16m4y1H7fL,1,BV1Ci4y1a7HR,1,0.42984,1
94,2596,BV16m4y1H7fL,1,BV1XjCzY2Ecp,1,0.44414,2
94,4216,BV16m4y1H7fL,1,BV1NnNZeVE4H,1,0.33065,3
94,4987,BV16m4y1H7fL,1,BV1djbLzZE34,1,0.45854,1
94,5012,BV16m4y1H7fL,1,BV1nEh3zZEVV,1,0.419,4
95,1270,BV13w41197kL,1,BV1nw411J7d5,1,0.41043,3
95,1846,BV13w41197kL,1,BV1Ja4y1g7WK,1,0.42856,2
95,2296,BV13w41197kL,1,BV1pi421o7Ys,1,0.40545,4
95,4174,BV13w41197kL,1,BV1FRwSeTENZ,1,0.43293,1
95,5783,BV13w41197kL,1,BV1KzmcBaEqu,1,0.38509,3
96,756,BV1fu4y1v7Tg,1,BV1id4y1C7rp,1,0.36829,3
96,3088,BV1fu4y1v7Tg,1,BV1vnmLYhEhM,1,0.35598,4
96,4664,BV1fu4y1v7Tg,1,BV1sve2zyEUh,1,0.37756,2
96,5647,BV1fu4y1v7Tg,1,BV1LPzrBuESQ,1,0.39784,1
97,127,BV1jN41167ti,1,BV1A14y1Q7ut,1,0.48887,1
97,470,BV1jN41167ti,1,BV18X4y1Y74D,1,0.44463,4
97,792,BV1jN41167ti,1,BV1HB4y1G7gS,1,0.37759,3
97,2921,BV1jN41167ti,1,BV1vsmSYdEMK,1,0.46141,3
97,4651,BV1jN41167ti,1,BV1F4HvzMEqR,1,0.47442,2
98,638,BV138411Q7K6,1,BV1444y1Q7z6,1,0.50509,2
98,2474,BV138411Q7K6,1,BV1f5C9B9EY8,1,0.51833,1
98,3562,BV138411Q7K6,1,BV1ZV7ezpEG1,1,0.4911,3
98,4070,BV138411Q7K6,1,BV1La9iYKEQn,1,0.49748,3
99,355,BV1CF411C7gx,1,BV1wu411p79k,1,0.44682,3
99,690,BV1CF411C7gx,1,BV1gR4y1f7kj,1,0.47322,1
99,3015,BV1CF411C7gx,1,BV12g1TYEEWD,1,0.35623,2
99,4867,BV1CF411C7gx,1,BV1NEeVz7EdE,1,0.4221,4
99,5457,BV1CF411C7gx,1,BV1r5f3BUEtk,1,0.44077,4
99,5721,BV1CF411C7gx,1,BV1jziuB5E7X,1,0.48459,1
100,321,BV1xm4y1M7wR,1,BV1EP411x7cA,1,0.91297,3
100,1171,BV1xm4y1M7wR,1,BV1MB421z7HQ,1,0.93827,1
100,1385,BV1xm4y1M7wR,1,BV1YQ4y1J74J,1,0.89573,3
100,2128,BV1xm4y1M7wR,1,BV1cA4m1G7Hf,1,0.92287,4
100,2776,BV1xm4y1M7wR,1,BV1Muq5Y9E3r,1,0.92448,3
100,2798,BV1xm4y1M7wR,1,BV1zYzQYSEnK,1,0.92595,1
100,3430,BV1xm4y1M7wR,1,BV1XkSyBKEBC,1,0.93449,2
100,3542,BV1xm4y1M7wR,1,BV1neTqzgEz3,1,0.92979,3
100,4237,BV1xm4y1M7wR,1,BV1uuNWeXE5n,1,0.93057,3
100,5045,BV1xm4y1M7wR,1,BV11FbLzzE3T,1,0.8938,3
100,5695,BV1xm4y1M7wR,1,BV1XyiXBfEqB,1,0.9304,4
